year,month,state,latitude,longitude,firespots,firespots2
2011,10,AMAPA,1.343220472,-51.36929396,381,0.010045879
2011,10,AMAZONAS,-4.677150474,-61.78080569,844,0.022253863
2011,10,MARANHAO,-3.958834459,-46.02944595,592,0.015609345
2011,10,MATO GROSSO,-11.40871394,-56.59650795,1636,0.043136634
2011,10,PARA,-3.93444333,-51.43575915,4588,0.12097242
2011,10,RONDONIA,-10.87660343,-63.24458548,1281,0.033776301
2011,10,RORAIMA,2.754666667,-60.34203704,81,0.002135738
2011,10,TOCANTINS,-6.783204301,-48.48226882,93,0.002452144
2011,11,ACRE,-9.350381579,-69.98979605,152,0.004007805
2011,11,AMAPA,0.776651106,-51.37637346,407,0.010731424
2011,11,AMAZONAS,-3.777346614,-60.35734263,502,0.013236302
2011,11,MARANHAO,-3.477748609,-45.77758422,1977,0.052127828
2011,11,MATO GROSSO,-12.50552448,-56.44360839,429,0.011311501
2011,11,PARA,-2.74765,-50.86265174,5760,0.151874703
2011,11,RONDONIA,-10.98039216,-63.37484314,357,0.009413068
2011,11,RORAIMA,1.622364641,-60.18364641,181,0.004772452
2011,11,TOCANTINS,-6.29228,-48.39488,50,0.001318357
2011,12,ACRE,-10.3295,-68.807125,8,0.000210937
2011,12,AMAPA,0.355289238,-51.31092377,446,0.011759743
2011,12,AMAZONAS,-3.359309859,-59.24671831,142,0.003744133
2011,12,MARANHAO,-3.170584709,-45.84888379,1635,0.043110267
2011,12,MATO GROSSO,-12.56921978,-56.03283516,182,0.004798819
2011,12,PARA,-2.264788223,-50.28090682,4840,0.127616938
2011,12,RONDONIA,-11.37773333,-63.10922222,45,0.001186521
2011,12,RORAIMA,2.574874598,-60.33259486,311,0.008200179
2011,12,TOCANTINS,-6.417608696,-48.59365217,23,0.000606444
2012,1,ACRE,-7.658,-73.085,1,2.63671E-05
2012,1,AMAPA,-0.372823529,-51.54267647,34,0.000896483
2012,1,AMAZONAS,-3.970125,-61.079125,8,0.000210937
2012,1,MARANHAO,-2.814675497,-45.75198344,302,0.007962875
2012,1,MATO GROSSO,-13.45564557,-57.08794937,79,0.002083004
2012,1,PARA,-2.085464419,-49.78662734,534,0.014080051
2012,1,RONDONIA,-11.388,-62.02433333,6,0.000158203
2012,1,RORAIMA,3.29934728,-60.49507531,239,0.006301746
2012,2,AMAPA,0.659375,-51.547625,8,0.000210937
2012,2,AMAZONAS,-2.68825,-64.727875,8,0.000210937
2012,2,MARANHAO,-3.441,-46.34974074,27,0.000711913
2012,2,MATO GROSSO,-12.60863433,-55.04417164,134,0.003533196
2012,2,PARA,-2.559371795,-49.51184615,78,0.002056637
2012,2,RONDONIA,-10.93644444,-63.44988889,9,0.000237304
2012,2,RORAIMA,2.722267442,-60.64462209,172,0.004535147
2012,2,TOCANTINS,-7.2825,-48.501,2,5.27343E-05
2012,3,AMAPA,0.459333333,-51.681,3,7.91014E-05
2012,3,AMAZONAS,-4.8516,-64.5008,5,0.000131836
2012,3,MARANHAO,-3.5522,-45.9836,5,0.000131836
2012,3,MATO GROSSO,-12.64890438,-55.51350199,251,0.006618151
2012,3,PARA,-3.6855,-50.2895,16,0.000421874
2012,3,RONDONIA,-12.18865,-61.69205,20,0.000527343
2012,3,RORAIMA,3.083956284,-60.63824044,183,0.004825186
2012,3,TOCANTINS,-6.998,-49.088,1,2.63671E-05
2012,4,ACRE,-10.511,-68.31433333,3,7.91014E-05
2012,4,AMAPA,1.6565,-50.9915,2,5.27343E-05
2012,4,AMAZONAS,-5.77175,-66.893875,8,0.000210937
2012,4,MARANHAO,-4.0035,-46.0955,2,5.27343E-05
2012,4,MATO GROSSO,-12.60717033,-55.04016209,364,0.009597638
2012,4,PARA,-5.32525,-51.62870833,24,0.000632811
2012,4,RONDONIA,-11.61671429,-62.66414286,21,0.00055371
2012,4,RORAIMA,3.381714286,-60.58440816,49,0.00129199
2012,5,ACRE,-10.146,-68.79746667,15,0.000395507
2012,5,AMAPA,1.752666667,-50.806,3,7.91014E-05
2012,5,AMAZONAS,-3.589266667,-60.377,15,0.000395507
2012,5,MARANHAO,-3.31475,-45.508,24,0.000632811
2012,5,MATO GROSSO,-12.06609487,-55.02313841,643,0.016954068
2012,5,PARA,-4.045336735,-50.4160102,98,0.002583979
2012,5,RONDONIA,-11.22845714,-62.75905714,35,0.00092285
2012,5,RORAIMA,2.909714286,-60.77385714,21,0.00055371
2012,5,TOCANTINS,-6.868,-49.092,1,2.63671E-05
2012,6,ACRE,-8.425333333,-71.62825,12,0.000316406
2012,6,AMAPA,1.164,-50.993625,8,0.000210937
2012,6,AMAZONAS,-3.96187931,-60.82475862,58,0.001529294
2012,6,MARANHAO,-3.769064516,-46.05254839,31,0.000817381
2012,6,MATO GROSSO,-11.94575109,-55.01992847,1370,0.036122976
2012,6,PARA,-4.287740984,-50.57228852,305,0.008041976
2012,6,RONDONIA,-10.8612,-62.44665455,55,0.001450192
2012,6,RORAIMA,2.947310345,-60.68217241,29,0.000764647
2012,6,TOCANTINS,-7.559285714,-48.52942857,7,0.00018457
2012,7,ACRE,-9.090037879,-70.1829697,132,0.003480462
2012,7,AMAPA,1.870333333,-50.94183333,6,0.000158203
2012,7,AMAZONAS,-6.161186709,-61.96960127,316,0.008332015
2012,7,MARANHAO,-3.704518797,-45.59597744,133,0.003506829
2012,7,MATO GROSSO,-11.74721255,-55.46118075,1195,0.031508728
2012,7,PARA,-5.026662824,-51.65729395,1041,0.027448189
2012,7,RONDONIA,-10.63907905,-62.81374308,253,0.006670885
2012,7,RORAIMA,2.755333333,-60.681,3,7.91014E-05
2012,7,TOCANTINS,-7.220625,-48.4389375,16,0.000421874
2012,8,ACRE,-8.862952381,-70.63232875,1092,0.028792913
2012,8,AMAPA,0.864,-51.0896129,31,0.000817381
2012,8,AMAZONAS,-6.903484237,-62.44859845,3616,0.095343564
2012,8,MARANHAO,-4.530366812,-46.0926754,687,0.018114222
2012,8,MATO GROSSO,-11.16993069,-56.74370015,3405,0.089780098
2012,8,PARA,-6.082138307,-53.34447317,9168,0.241733903
2012,8,RONDONIA,-9.915968372,-63.42619953,2561,0.067526235
2012,8,RORAIMA,2.87375,-60.497,8,0.000210937
2012,8,TOCANTINS,-6.800193277,-48.43740336,119,0.003137689
2012,9,ACRE,-9.259102289,-69.99026931,2796,0.073722512
2012,9,AMAPA,1.755080925,-51.15543931,173,0.004561515
2012,9,AMAZONAS,-6.870559136,-63.91569572,2731,0.072008648
2012,9,MARANHAO,-4.528342884,-46.15070201,1047,0.027606391
2012,9,MATO GROSSO,-11.27638569,-56.15332135,5813,0.153272162
2012,9,PARA,-6.209192308,-52.006116,8190,0.215946844
2012,9,RONDONIA,-10.16454505,-63.42801656,3141,0.082819174
2012,9,RORAIMA,3.479337079,-60.62752809,89,0.002346675
2012,9,TOCANTINS,-6.950126437,-48.45594253,87,0.002293941
2012,10,ACRE,-9.855041467,-68.9754689,627,0.016532194
2012,10,AMAPA,1.706017153,-51.26864151,583,0.01537204
2012,10,AMAZONAS,-4.457121968,-61.26397237,1484,0.03912883
2012,10,MARANHAO,-4.125739106,-45.97431013,1767,0.046590729
2012,10,MATO GROSSO,-11.43185209,-56.87043603,2204,0.058113168
2012,10,PARA,-3.88991036,-51.62149765,5946,0.156778991
2012,10,RONDONIA,-10.48149196,-63.43550429,1866,0.049201076
2012,10,RORAIMA,2.496656716,-60.5221592,201,0.005299794
2012,10,TOCANTINS,-6.870808824,-48.63149265,136,0.00358593
2012,11,ACRE,-9.790102564,-69.04615385,39,0.001028318
2012,11,AMAPA,1.437376837,-51.17019274,1157,0.030506776
2012,11,AMAZONAS,-3.380004005,-59.3696996,749,0.019748985
2012,11,MARANHAO,-3.425991049,-45.83824233,1564,0.041238201
2012,11,MATO GROSSO,-12.16749684,-56.90703165,316,0.008332015
2012,11,PARA,-2.678614023,-51.01447503,8871,0.233902863
2012,11,RONDONIA,-10.52332103,-62.94867528,271,0.007145494
2012,11,RORAIMA,2.324867704,-60.40139689,257,0.006776354
2012,11,TOCANTINS,-6.408542857,-48.43685714,35,0.00092285
2012,12,ACRE,-10.599,-68.34066667,3,7.91014E-05
2012,12,AMAPA,1.699852941,-50.98348824,510,0.013447239
2012,12,AMAZONAS,-3.400474138,-60.1759569,116,0.003058588
2012,12,MARANHAO,-2.962501504,-45.72951429,1330,0.035068291
2012,12,MATO GROSSO,-12.27891922,-55.39072145,359,0.009465802
2012,12,PARA,-2.039100678,-49.72957492,2950,0.077783051
2012,12,RONDONIA,-10.79521622,-63.27755405,74,0.001951168
2012,12,RORAIMA,2.468472,-60.331808,125,0.003295892
2012,12,TOCANTINS,-6.8835,-48.504,2,5.27343E-05
2013,1,AMAPA,0.105,-51.247,2,5.27343E-05
2013,1,AMAZONAS,-1.674860465,-64.18967442,43,0.001133787
2013,1,MARANHAO,-3.036095,-45.763495,200,0.005273427
2013,1,MATO GROSSO,-12.67327972,-55.81929371,143,0.0037705
2013,1,PARA,-2.547838488,-49.4462543,291,0.007672837
2013,1,RONDONIA,-10.8024375,-63.362,16,0.000421874
2013,1,RORAIMA,2.612896266,-60.51916183,482,0.01270896
2013,1,TOCANTINS,-7.08575,-48.68925,4,0.000105469
2013,2,AMAPA,0.0525,-52.101,2,5.27343E-05
2013,2,AMAZONAS,-4.0205,-61.329,4,0.000105469
2013,2,MARANHAO,-3.137545455,-45.87004545,22,0.000580077
2013,2,MATO GROSSO,-12.21720455,-55.32745,220,0.00580077
2013,2,PARA,-3.684510638,-50.16255319,47,0.001239255
2013,2,RONDONIA,-10.88825,-62.687,8,0.000210937
2013,2,RORAIMA,2.569647887,-60.52326761,71,0.001872067
2013,3,AMAPA,1.328,-52.016,1,2.63671E-05
2013,3,AMAZONAS,-2.949826087,-63.73,23,0.000606444
2013,3,MARANHAO,-3.862,-45.652,2,5.27343E-05
2013,3,MATO GROSSO,-12.43337215,-55.09446835,395,0.010415019
2013,3,PARA,-4.75,-51.5501,20,0.000527343
2013,3,RONDONIA,-11.7233,-61.97416667,30,0.000791014
2013,3,RORAIMA,2.800464151,-60.88367547,265,0.006987291
2013,3,TOCANTINS,-6.978,-48.597,2,5.27343E-05
2013,4,ACRE,-10.0646087,-69.32845652,46,0.001212888
2013,4,AMAPA,-0.1235,-51.5945,2,5.27343E-05
2013,4,AMAZONAS,-3.545576923,-64.36369231,26,0.000685546
2013,4,MARANHAO,-4.6655,-46.7275,6,0.000158203
2013,4,MATO GROSSO,-12.43158955,-54.88127612,268,0.007066392
2013,4,PARA,-5.631344828,-50.61448276,29,0.000764647
2013,4,RONDONIA,-10.69392593,-63.17551852,27,0.000711913
2013,4,RORAIMA,3.07620354,-60.86609735,113,0.002979486
2013,4,TOCANTINS,-8.805,-48.522,1,2.63671E-05
2013,5,ACRE,-9.119272727,-70.88981818,11,0.000290038
2013,5,AMAPA,-0.907,-52.25,1,2.63671E-05
2013,5,AMAZONAS,-3.444428571,-62.51442857,21,0.00055371
2013,5,MARANHAO,-3.82675,-46.2039375,16,0.000421874
2013,5,MATO GROSSO,-12.10475625,-55.01055625,640,0.016874967
2013,5,PARA,-4.7095,-50.66106757,74,0.001951168
2013,5,RONDONIA,-11.11673684,-63.04257895,19,0.000500976
2013,5,RORAIMA,3.482833333,-61.07066667,6,0.000158203
2013,5,TOCANTINS,-6.758,-48.426,8,0.000210937
2013,6,ACRE,-8.731421053,-71.09194737,19,0.000500976
2013,6,AMAPA,0.927333333,-51.58516667,6,0.000158203
2013,6,AMAZONAS,-3.397814815,-60.4524321,81,0.002135738
2013,6,MARANHAO,-3.243927273,-45.57590909,55,0.001450192
2013,6,MATO GROSSO,-11.8757744,-55.1116551,922,0.024310499
2013,6,PARA,-3.826965944,-50.48706192,323,0.008516585
2013,6,RONDONIA,-11.47425,-62.06321875,32,0.000843748
2013,6,RORAIMA,2.711833333,-60.69766667,6,0.000158203
2013,6,TOCANTINS,-8.027333333,-48.57166667,6,0.000158203
2013,7,ACRE,-9.16405102,-69.96577551,98,0.002583979
2013,7,AMAPA,-0.901,-51.908,1,2.63671E-05
2013,7,AMAZONAS,-4.334359331,-62.13291086,359,0.009465802
2013,7,MARANHAO,-3.655175676,-45.593,74,0.001951168
2013,7,MATO GROSSO,-11.93753711,-55.47643848,1024,0.026999947
2013,7,PARA,-3.949010088,-50.2142169,793,0.020909139
2013,7,RONDONIA,-10.7676478,-62.63127044,159,0.004192375
2013,7,RORAIMA,3.5955,-60.03725,4,0.000105469
2013,7,TOCANTINS,-7.534526316,-48.44668421,19,0.000500976
2013,8,ACRE,-9.136119617,-70.03669761,1045,0.027553657
2013,8,AMAPA,0.820277778,-51.00072222,18,0.000474608
2013,8,AMAZONAS,-5.734652701,-63.27906461,1981,0.052233296
2013,8,MARANHAO,-3.415717314,-45.43301413,283,0.007461899
2013,8,MATO GROSSO,-11.28148346,-56.20645921,1814,0.047829985
2013,8,PARA,-5.791936023,-52.39931547,3173,0.083662923
2013,8,RONDONIA,-10.58959891,-62.97070417,1102,0.029056584
2013,8,RORAIMA,2.503,-61.302,4,0.000105469
2013,8,TOCANTINS,-8.023958333,-48.60675,24,0.000632811
2013,9,ACRE,-9.429270489,-69.80707775,3331,0.08782893
2013,9,AMAPA,1.034293651,-51.10899206,126,0.003322259
2013,9,AMAZONAS,-6.443140653,-63.94769056,2204,0.058113168
2013,9,MARANHAO,-3.577912596,-45.82390231,389,0.010256816
2013,9,MATO GROSSO,-10.97167852,-56.49362049,3739,0.098586722
2013,9,PARA,-5.963970204,-51.52551822,4363,0.115039814
2013,9,RONDONIA,-10.25712945,-63.39935518,2472,0.06517956
2013,9,RORAIMA,3.150102564,-60.74192308,39,0.001028318
2013,9,TOCANTINS,-7.300512195,-48.66377236,123,0.003243158
2013,10,ACRE,-9.851207547,-69.06030818,318,0.008384749
2013,10,AMAPA,1.565996429,-51.27761786,560,0.014765596
2013,10,AMAZONAS,-4.009236437,-60.61452389,1235,0.032563413
2013,10,MARANHAO,-4.203155612,-46.04261735,784,0.020671835
2013,10,MATO GROSSO,-11.80739431,-56.15022749,1055,0.027817328
2013,10,PARA,-3.603867695,-51.25422868,5510,0.145282919
2013,10,RONDONIA,-10.5613098,-62.92297647,510,0.013447239
2013,10,RORAIMA,2.106560345,-60.31113793,116,0.003058588
2013,10,TOCANTINS,-7.005779221,-48.58217532,154,0.004060539
2013,11,ACRE,-10.2695,-69.11375,108,0.002847651
2013,11,AMAPA,0.989530179,-51.28213703,613,0.016163054
2013,11,AMAZONAS,-3.177197674,-59.94062016,258,0.006802721
2013,11,MARANHAO,-3.5851274,-45.70547295,1146,0.030216738
2013,11,MATO GROSSO,-13.13409677,-56.44737717,403,0.010625956
2013,11,PARA,-2.401654006,-51.38622399,3844,0.101355271
2013,11,RONDONIA,-11.28093204,-62.88337864,103,0.002715815
2013,11,RORAIMA,2.459824,-60.142608,125,0.003295892
2013,11,TOCANTINS,-7.1504,-48.6008,15,0.000395507
2013,12,ACRE,-10.3225,-67.749,4,0.000105469
2013,12,AMAPA,0.449497462,-51.31032995,197,0.005194326
2013,12,AMAZONAS,-2.737631769,-60.26651986,277,0.007303697
2013,12,MARANHAO,-3.05469882,-45.74705482,1441,0.037995043
2013,12,MATO GROSSO,-12.18438647,-55.46897101,207,0.005457997
2013,12,PARA,-2.557521599,-50.82853056,5579,0.147102252
2013,12,RONDONIA,-10.57934815,-63.50152593,135,0.003559563
2013,12,RORAIMA,2.354054878,-60.18160366,164,0.00432421
2013,12,TOCANTINS,-6.267666667,-48.33088889,9,0.000237304
2014,1,AMAPA,0.23004,-51.41528,25,0.000659178
2014,1,AMAZONAS,-2.675028169,-62.41390141,71,0.001872067
2014,1,MARANHAO,-2.970075676,-45.84804324,185,0.00487792
2014,1,MATO GROSSO,-12.22505369,-54.95751007,149,0.003928703
2014,1,PARA,-2.134289474,-50.73591404,570,0.015029268
2014,1,RONDONIA,-10.266,-62.59172727,11,0.000290038
2014,1,RORAIMA,2.542520646,-60.56866786,557,0.014686495
2014,1,TOCANTINS,-6.5982,-48.349,5,0.000131836
2014,2,AMAPA,0.863,-52.1735,2,5.27343E-05
2014,2,AMAZONAS,-2.235764706,-65.50894118,17,0.000448241
2014,2,MATO GROSSO,-12.19161364,-55.63511364,88,0.002320308
2014,2,PARA,-5.627933333,-51.02513333,30,0.000791014
2014,2,RONDONIA,-11.69825,-61.9065,4,0.000105469
2014,2,RORAIMA,2.294430723,-60.72384337,332,0.008753889
2014,3,ACRE,-10.814,-68.389,1,2.63671E-05
2014,3,AMAPA,0.984,-51.03,2,5.27343E-05
2014,3,AMAZONAS,-0.854266667,-66.18043333,30,0.000791014
2014,3,MARANHAO,-4.3765,-47.2665,2,5.27343E-05
2014,3,MATO GROSSO,-12.21542733,-55.01093314,344,0.009070295
2014,3,PARA,-3.472235294,-53.28252941,17,0.000448241
2014,3,RONDONIA,-12.02863636,-61.62890909,11,0.000290038
2014,3,RORAIMA,2.240804312,-60.67172139,603,0.015899383
2014,4,ACRE,-10.77214286,-68.63028571,7,0.00018457
2014,4,AMAPA,0.366,-50.927,1,2.63671E-05
2014,4,AMAZONAS,-1.95365,-66.6985,20,0.000527343
2014,4,MARANHAO,-4.522,-47.162,1,2.63671E-05
2014,4,MATO GROSSO,-12.51448285,-55.01024538,379,0.009993145
2014,4,PARA,-3.226173913,-51.905,23,0.000606444
2014,4,RONDONIA,-11.6635625,-62.2081875,16,0.000421874
2014,4,RORAIMA,2.72089071,-60.92688525,183,0.004825186
2014,4,TOCANTINS,-6.3255,-48.0175,2,5.27343E-05
2014,5,ACRE,-7.767,-72.943,1,2.63671E-05
2014,5,AMAZONAS,-3.335411765,-64.41452941,17,0.000448241
2014,5,MARANHAO,-4.2055,-46.38975,8,0.000210937
2014,5,MATO GROSSO,-12.0647753,-54.76233198,494,0.013025365
2014,5,PARA,-5.840709091,-51.02770909,55,0.001450192
2014,5,RONDONIA,-12.20461538,-61.66165385,26,0.000685546
2014,5,RORAIMA,2.887746032,-60.82906349,63,0.00166113
2014,5,TOCANTINS,-8.035555556,-48.48755556,9,0.000237304
2014,6,ACRE,-9.159652174,-70.80343478,23,0.000606444
2014,6,AMAPA,-0.007,-51.1275,2,5.27343E-05
2014,6,AMAZONAS,-5.275863014,-61.65082192,73,0.001924801
2014,6,MARANHAO,-4.183727273,-46.69260606,33,0.000870115
2014,6,MATO GROSSO,-11.84245129,-55.37188511,1088,0.028687444
2014,6,PARA,-6.028151408,-51.26711972,284,0.007488267
2014,6,RONDONIA,-10.78742424,-62.61361616,99,0.002610346
2014,6,RORAIMA,3.262,-61.1898,5,0.000131836
2014,6,TOCANTINS,-7.543380952,-48.47038095,21,0.00055371
2014,7,ACRE,-9.447186813,-69.53875824,91,0.002399409
2014,7,AMAPA,1.536,-50.9132,5,0.000131836
2014,7,AMAZONAS,-5.225703557,-62.45589328,253,0.006670885
2014,7,MARANHAO,-4.106433962,-46.31109434,106,0.002794916
2014,7,MATO GROSSO,-11.73809171,-55.13713796,1254,0.033064389
2014,7,PARA,-5.182552276,-52.09783395,813,0.021436482
2014,7,RONDONIA,-10.93124272,-62.516,206,0.00543163
2014,7,RORAIMA,3.088777778,-60.88211111,9,0.000237304
2014,7,TOCANTINS,-6.648931034,-48.42837931,29,0.000764647
2014,8,ACRE,-9.010913698,-70.31544576,1263,0.033301693
2014,8,AMAPA,1.251842105,-51.16357895,19,0.000500976
2014,8,AMAZONAS,-6.730671754,-62.54185905,3604,0.095027158
2014,8,MARANHAO,-4.430458042,-46.08111538,286,0.007541001
2014,8,MATO GROSSO,-10.91457445,-56.83376323,3835,0.101117967
2014,8,PARA,-6.382998773,-53.65160955,8147,0.214813057
2014,8,RONDONIA,-9.946206193,-63.48886524,2842,0.074935401
2014,8,RORAIMA,3.0543125,-60.732,16,0.000421874
2014,8,TOCANTINS,-6.831623762,-48.39511881,101,0.002663081
2014,9,ACRE,-9.442101266,-69.71121203,2528,0.06665612
2014,9,AMAPA,1.394310559,-51.08141615,161,0.004245109
2014,9,AMAZONAS,-5.855619441,-62.95241868,3148,0.083003744
2014,9,MARANHAO,-4.007699758,-45.988523,413,0.010889627
2014,9,MATO GROSSO,-10.99542371,-56.4893473,4581,0.12078785
2014,9,PARA,-5.659311784,-52.11375121,6636,0.174972315
2014,9,RONDONIA,-10.213098,-63.33150499,2806,0.073986184
2014,9,RORAIMA,2.5445125,-61.34215,80,0.002109371
2014,9,TOCANTINS,-6.838272189,-48.50418935,169,0.004456046
2014,10,ACRE,-9.835539409,-69.72709606,406,0.010705057
2014,10,AMAPA,1.843623311,-51.33993412,592,0.015609345
2014,10,AMAZONAS,-4.049634761,-60.76047607,794,0.020935506
2014,10,MARANHAO,-4.277035418,-46.06653052,1327,0.034989189
2014,10,MATO GROSSO,-11.46489253,-55.66300994,2717,0.071639509
2014,10,PARA,-3.657343535,-51.54215895,6241,0.164557296
2014,10,RONDONIA,-10.65418814,-62.83988548,978,0.025787059
2014,10,RORAIMA,2.790507692,-60.52627692,65,0.001713864
2014,10,TOCANTINS,-6.966215686,-48.61155882,102,0.002689448
2014,11,ACRE,-10.42104286,-68.67505714,70,0.0018457
2014,11,AMAPA,1.115355283,-51.26713017,653,0.01721774
2014,11,AMAZONAS,-3.416336705,-59.74695231,692,0.018246058
2014,11,MARANHAO,-3.726487701,-45.90619358,1870,0.049306544
2014,11,MATO GROSSO,-12.01151977,-56.08700753,531,0.014000949
2014,11,PARA,-2.739199165,-51.44181158,7908,0.208511312
2014,11,RONDONIA,-11.03945989,-62.75644385,187,0.004930654
2014,11,RORAIMA,1.581786802,-60.10267513,197,0.005194326
2014,11,TOCANTINS,-6.500852459,-48.4957377,61,0.001608395
2014,12,ACRE,-9.759,-68.049125,8,0.000210937
2014,12,AMAPA,0.640805699,-51.19792746,386,0.010177714
2014,12,AMAZONAS,-3.042453287,-61.09664706,289,0.007620102
2014,12,MARANHAO,-3.041775632,-45.77461119,1502,0.039603438
2014,12,MATO GROSSO,-11.99859908,-55.89969585,217,0.005721669
2014,12,PARA,-2.270642857,-50.59301895,4802,0.126614987
2014,12,RONDONIA,-10.42003546,-62.89477305,141,0.003717766
2014,12,RORAIMA,1.937877751,-60.28828362,409,0.010784159
2014,12,TOCANTINS,-6.476,-48.33163158,19,0.000500976
2015,1,ACRE,-10.00466667,-67.696,3,7.91014E-05
2015,1,AMAPA,0.404888889,-51.25718519,27,0.000711913
2015,1,AMAZONAS,-2.281078947,-61.47939474,38,0.001001951
2015,1,MARANHAO,-2.994940928,-45.88491139,237,0.006249011
2015,1,MATO GROSSO,-12.24029384,-55.57529147,422,0.011126931
2015,1,PARA,-2.997270208,-51.28446882,866,0.02283394
2015,1,RONDONIA,-11.18045833,-62.37066667,24,0.000632811
2015,1,RORAIMA,2.455722628,-60.49701703,411,0.010836893
2015,1,TOCANTINS,-6.552142857,-48.37121429,14,0.00036914
2015,2,ACRE,-9.319,-70.8355,2,5.27343E-05
2015,2,AMAZONAS,-2.102507042,-63.7176338,71,0.001872067
2015,2,MARANHAO,-2.614631579,-45.56573684,38,0.001001951
2015,2,MATO GROSSO,-12.26640316,-55.28534783,253,0.006670885
2015,2,PARA,-3.607532609,-50.59236957,92,0.002425777
2015,2,RONDONIA,-10.61311765,-62.84364706,17,0.000448241
2015,2,RORAIMA,1.788929947,-60.51932925,571,0.015055635
2015,2,TOCANTINS,-7.781,-48.391,3,7.91014E-05
2015,3,ACRE,-8.161,-70.773,1,2.63671E-05
2015,3,AMAPA,1.912,-50.858,1,2.63671E-05
2015,3,AMAZONAS,-3.71512,-63.31284,25,0.000659178
2015,3,MARANHAO,-4.8082,-45.8734,5,0.000131836
2015,3,MATO GROSSO,-12.28188088,-54.93972727,319,0.008411116
2015,3,PARA,-5.180774194,-50.93319355,31,0.000817381
2015,3,RONDONIA,-12.6328,-61.7454,10,0.000263671
2015,3,RORAIMA,2.574268571,-60.53760571,175,0.004614249
2015,3,TOCANTINS,-5.816,-47.93,5,0.000131836
2015,4,ACRE,-10.18433333,-67.76966667,3,7.91014E-05
2015,4,AMAZONAS,-2.73375,-62.14475,20,0.000527343
2015,4,MARANHAO,-5.0742,-47.318,5,0.000131836
2015,4,MATO GROSSO,-12.22127296,-55.17254847,392,0.010335917
2015,4,PARA,-3.587909091,-51.27586364,22,0.000580077
2015,4,RONDONIA,-11.872,-62.34308333,12,0.000316406
2015,4,RORAIMA,2.401697068,-60.6841759,307,0.008094711
2015,4,TOCANTINS,-8.272,-49.062,1,2.63671E-05
2015,5,ACRE,-9.436,-70.9835,2,5.27343E-05
2015,5,AMAZONAS,-5.044636364,-62.89672727,11,0.000290038
2015,5,MARANHAO,-2.6655,-44.902,2,5.27343E-05
2015,5,MATO GROSSO,-12.08171168,-54.97588686,274,0.007224595
2015,5,PARA,-4.936190476,-50.30797619,84,0.002214839
2015,5,RONDONIA,-10.35753846,-63.32807692,13,0.000342773
2015,5,RORAIMA,3.215928571,-60.93785714,14,0.00036914
2015,5,TOCANTINS,-7.336857143,-48.72671429,7,0.00018457
2015,6,ACRE,-9.826761905,-69.35659524,42,0.00110742
2015,6,AMAPA,0.833,-51.3125,2,5.27343E-05
2015,6,AMAZONAS,-5.910382353,-63.5,34,0.000896483
2015,6,MARANHAO,-4.103869565,-46.60008696,46,0.001212888
2015,6,MATO GROSSO,-11.89630039,-55.5347561,779,0.020539999
2015,6,PARA,-5.431456432,-50.61070124,241,0.00635448
2015,6,RONDONIA,-10.452875,-63.31790833,120,0.003164056
2015,6,RORAIMA,1.7854,-60.5446,5,0.000131836
2015,6,TOCANTINS,-7.785166667,-48.81716667,18,0.000474608
2015,7,ACRE,-9.331076271,-69.46394915,118,0.003111322
2015,7,AMAPA,0.78175,-51.45725,4,0.000105469
2015,7,AMAZONAS,-6.305134247,-62.42793699,365,0.009624005
2015,7,MARANHAO,-3.760691489,-46.12328723,94,0.002478511
2015,7,MATO GROSSO,-11.86171508,-55.94309867,902,0.023783157
2015,7,PARA,-5.426712018,-51.56631746,882,0.023255814
2015,7,RONDONIA,-10.20871463,-63.25842206,417,0.010995096
2015,7,RORAIMA,2.6008,-60.5916,5,0.000131836
2015,7,TOCANTINS,-6.9956,-48.41453333,30,0.000791014
2015,8,ACRE,-9.182514163,-69.79554126,1624,0.042820229
2015,8,AMAPA,0.770230769,-51.121,26,0.000685546
2015,8,AMAZONAS,-7.147711216,-62.8854987,4235,0.111664821
2015,8,MARANHAO,-4.22528223,-46.1091777,287,0.007567368
2015,8,MATO GROSSO,-10.82519156,-57.09747209,2866,0.075568212
2015,8,PARA,-6.183224844,-53.28071715,7672,0.202288667
2015,8,RONDONIA,-9.819463195,-63.76946101,3668,0.096714655
2015,8,RORAIMA,2.568928571,-60.53064286,14,0.00036914
2015,8,TOCANTINS,-6.859987342,-48.44073418,79,0.002083004
2015,9,ACRE,-9.503576467,-69.61251034,2949,0.077756684
2015,9,AMAPA,1.3355,-51.11136364,198,0.005220693
2015,9,AMAZONAS,-5.761379696,-62.51505376,5004,0.131941149
2015,9,MARANHAO,-4.569711375,-46.3674652,589,0.015530243
2015,9,MATO GROSSO,-10.88028174,-56.66846333,5782,0.15245478
2015,9,PARA,-6.043779327,-52.55418608,9394,0.247692876
2015,9,RONDONIA,-10.10791264,-63.400528,5197,0.137030006
2015,9,RORAIMA,1.992302326,-60.39247674,86,0.002267574
2015,9,TOCANTINS,-6.949110236,-48.54993701,127,0.003348626
2015,10,ACRE,-9.955082237,-68.94210965,912,0.024046828
2015,10,AMAPA,1.729022654,-51.34922114,927,0.024442335
2015,10,AMAZONAS,-4.654615316,-61.10520331,2233,0.058877815
2015,10,MARANHAO,-4.357107547,-46.13234591,1590,0.041923746
2015,10,MATO GROSSO,-11.50312805,-56.68244393,3647,0.096160945
